file,true_label,score,class
00001507-fff1-58e8-bf1a-11ebee06e9cb-TRN-EML-Source.png,0,0.9289114475250244,real
00153c61-aaac-529f-b11b-f1edf3e0f17f-TRN-EML-Source-RVLCDIP.png,0,0.46350646018981934,real
0023823e-ae0f-57c8-b4bf-25062ddc090c-TST-DOC-Source.png,0,0.5570241808891296,real
004d76d9-272f-5e03-868c-c21328e4eeba-TRN-RCT-Source.png,0,0.12581661343574524,real
004f9ef4-68ab-54d3-9142-459c5f927a1f-TRN-RCT-Source-CORD.png,0,0.018707944080233574,real
00605300-f6fc-529f-9638-440c4da91c2c-TRN-DOC-Source.png,0,0.0631340816617012,real
00725f8e-a57c-5d09-8c60-1f0a4b65d0ad-TRN-EML-Source.png,0,0.6186398863792419,real
0096bc62-7ee8-555b-bb45-94e4a924632e-TRN-DOC-Source.png,0,0.9261868000030518,real
00a24a90-843a-5abf-a764-65ed2f9356dd-TRN-EML-Source-RVLCDIP.png,0,0.3552687168121338,real
00d094c7-b376-57df-893e-3b1cea774216-TRN-EML-Source.png,0,0.7638186812400818,real
00fb3ba4-1c16-5806-9e8c-255dc1e6f2b7-TRN-RCT-Source-FIN.png,0,0.10667478293180466,real
0105fa6e-0ebf-59ee-82b8-8225b5ec3188-TRN-EML-Source.png,0,0.8431589007377625,real
0173c7d6-50c6-5ae4-8f59-d6692e1bce07-TRN-EML-Source.png,0,0.5592502355575562,real
017aca57-2967-52a4-81ac-e1b25b4da988-TRN-RCT-Source.png,0,0.32636454701423645,real
01821442-5f34-55a9-be52-cb54ffa5ecb5-TRN-RCT-Source.png,0,0.11866195499897003,real
01e0e8f9-af92-59a2-b8ec-75309eb5040c-TST-RCT-Source.png,0,0.6055534482002258,real
01eb394b-b2c1-537f-9775-78ddf9c9e477-TRN-RCT-Source.png,0,0.11380621790885925,real
01fbb6e7-56b7-5431-a2e8-f1022c58909f-TRN-EML-Source.png,0,0.7835734486579895,real
022311f5-7c91-55e2-80f6-203b7fbb39cc-TST-EML-Source.png,0,0.7338337302207947,real
02244c4f-71c7-50af-9fb8-e9052823a9e7-TST-RCT-Source-CORD.png,0,0.00015852476644795388,real
022b3180-8725-5c99-a59e-08cfecb9dac2-TST-RCT-Source-FIN.png,0,0.3810708820819855,real
02748858-3b3b-5c9d-83a1-a8d790429660-TRN-EML-Source-RVLCDIP.png,0,0.24355095624923706,real
02887524-a10c-5091-9837-51469c6c47bd-TST-RCT-Source-CORD.png,0,0.030860180035233498,real
02ce0263-bedb-5522-98c5-5d60a151543d-TST-EML-Source.png,0,0.8710471987724304,real
02e0c9c6-b18e-5e58-a677-be9dc601c5b5-TRN-RCT-Source-CORD.png,0,0.04058413952589035,real
03a2775a-f623-538a-8100-245d67f3eb6e-TST-RCT-Source-CORD.png,0,0.00015612698916811496,real
03b43a4d-262c-50d8-944a-e9383cee2766-TRN-EML-Source-RVLCDIP.png,0,0.4283691644668579,real
03b9ed9c-a88a-55be-be8e-25cbdccddd6a-TST-DOC-Source.png,0,0.19178186357021332,real
03bcb94a-2259-53be-b9eb-c67078f95180-TRN-RCT-Source-FIN.png,0,0.1560848206281662,real
03d37dbc-a210-591c-93a7-0f7635fe32cc-TST-DOC-Source.png,0,0.9582254886627197,real
03e3e696-fa78-5674-92dc-dba58722c8cf-TST-EML-Source.png,0,0.8313168287277222,real
03f5adbe-a8eb-5050-b9d1-11fd966871b2-TRN-EML-Source-RVLCDIP.png,0,0.47243553400039673,real
04059efc-7795-5e32-acf8-90000c0aa6e2-TRN-RCT-Source.png,0,0.2677786946296692,real
041dd947-e1f8-5fd7-b4fc-53290fce45b4-TST-DOC-Source.png,0,0.071851447224617,real
044e761e-02d0-5e7a-a06f-be34507b6756-TRN-RCT-Source-CORD.png,0,0.37210842967033386,real
045379c1-55c0-57de-9586-1564bc80dffb-TRN-RCT-Source-CORD.png,0,0.004380065482109785,real
04a74fb5-5f75-5fab-9c4f-07b86d4364a3-TRN-DOC-Source.png,0,0.06692557036876678,real
04b77f26-77f4-561b-87db-58edd8625c2e-TRN-DOC-Source.png,0,0.8081294298171997,real
04b7d3a8-768e-5f09-82e3-788bad88f299-TST-RCT-Source-CORD.png,0,0.13559338450431824,real
04eb0bbd-9e9b-5734-835e-368f0d1f9445-TRN-EML-Source.png,0,0.8983299732208252,real
05047d42-1090-52a7-a340-71bd13402639-TRN-EML-Source-RVLCDIP.png,0,0.8709158301353455,real
051226df-daca-51fd-ab12-8932c0a7739c-TRN-EML-Source.png,0,0.8699695467948914,real
052f8969-72b1-529e-94c7-cab30a894bdb-TRN-EML-Source-RVLCDIP.png,0,0.48901817202568054,real
055ce46a-9914-5d47-8fbd-d078ba25f5e6-TST-RCT-Source-CORD.png,0,0.03915200009942055,real
057de3f9-8a14-5b1f-a94d-c967cc2e55fe-TST-RCT-Source-FIN.png,0,0.1368088275194168,real
057e0a38-4502-53c2-ad32-f9a6875df224-TST-EML-Source.png,0,0.903505802154541,real
0582f842-88bc-5eaf-8492-989ba74068eb-TRN-EML-Source-RVLCDIP.png,0,0.49934202432632446,real
05a55a0d-b264-50d7-9104-427521b0aefb-TRN-EML-Source.png,0,0.8154096007347107,real
05b6333b-0f43-52f1-9a30-92c064b0bf48-TRN-RCT-Source-FIN.png,0,0.16562104225158691,real
05d6698f-dc21-53f3-9305-2ed18862b104-TRN-EML-Source-RVLCDIP.png,0,0.6997576355934143,real
05e360c4-4e16-5f54-b8a3-4f516550d4bb-TST-RCT-Source-FIN.png,0,0.37254029512405396,real
05f07c52-c7ea-5f68-951f-323970b3d232-TST-EML-Source.png,0,0.8399096131324768,real
06026378-2651-524d-8947-f13c1348b569-TRN-EML-Source-RVLCDIP.png,0,0.3706502318382263,real
066c3c93-7a1a-5b3f-923b-29f53e7fe43f-TRN-RCT-Source-FIN.png,0,0.6236064434051514,real
069f97d5-9418-536d-9fff-0d943054b685-TRN-DOC-Source.png,0,0.9504216909408569,real
06b8c485-9ded-5819-85a7-4528716ff97a-TRN-EML-Source.png,0,0.9356291890144348,real
06ccc507-d029-57a6-8aa9-3e7488d2de00-TRN-RCT-Source-CORD.png,0,0.4962559640407562,real
06ed77d2-a816-5c11-8a86-1e76a3a8f1cd-TRN-RCT-Source-FIN.png,0,0.02661001868546009,real
0706bbcd-0295-53c2-8fb6-d25b8cc185b6-TRN-EML-Source-RVLCDIP.png,0,0.08490464091300964,real
07171eba-5ecb-5656-9fa7-d4bc4ea01ba0-TRN-EML-Source-RVLCDIP.png,0,0.34967103600502014,real
0733b953-0b45-5d2e-bc86-f48e2cce0b10-TST-RCT-Source.png,0,0.09919247776269913,real
07672e54-0088-5488-ad77-a31cc17fd4ea-TRN-RCT-Source-FIN.png,0,0.08805839717388153,real
077c7dd8-2328-569c-80cf-8cb2becfb052-TST-RCT-Source-FIN.png,0,0.9563872218132019,real
078c7964-7afc-54fe-9c64-8bd677834128-TRN-RCT-Source.png,0,0.941457211971283,real
07a05604-158f-51fe-a702-114252533242-TRN-RCT-Source-FIN.png,0,0.2859751284122467,real
07ac7e47-b6ae-59a9-aafd-01b8376f4ee8-TRN-EML-Source.png,0,0.7709105014801025,real
07d9bea7-1fec-5aec-b5fb-c32ce7af1e2c-TRN-RCT-Source-CORD.png,0,0.21788066625595093,real
0820c6cb-61dc-533f-82a3-65ad6caccc53-TST-RCT-Source-CORD.png,0,0.0701012834906578,real
082bc18c-52b0-5c5f-8d06-3d7454808df8-TRN-EML-Source.png,0,0.9280288815498352,real
082eccc1-2e4f-569a-9245-f3291e8b3f39-TST-EML-Source.png,0,0.9120100140571594,real
082f77b1-261c-51bc-a950-6bb093d46624-TRN-DOC-Source.png,0,0.1054161787033081,real
08907c29-db1e-5e91-ac37-e9e2edc7d090-TRN-DOC-Source.png,0,0.9831777215003967,real
08bf614d-5d04-5bbc-8276-b5ae1fdb314c-TRN-EML-Source-RVLCDIP.png,0,0.7181867957115173,real
08c2a686-0849-5dae-bd22-6abbf9f28659-TRN-DOC-Source.png,0,0.16750988364219666,real
08c8f4b9-686c-5eba-abb1-033510572f40-TRN-RCT-Source.png,0,0.002336574951186776,real
08c91630-01f4-51c5-a930-7fac0a831bb1-TRN-EML-Source.png,0,0.8764446973800659,real
08e508fc-a988-5781-b05c-10c92175204e-TRN-EML-Source.png,0,0.5023254752159119,real
08eaa0fb-3176-58e6-9cee-ea313bc5460c-TRN-RCT-Source-FIN.png,0,0.5349133014678955,real
094664f0-d36e-5e28-883a-1b17af3577fa-TRN-RCT-Source-FIN.png,0,0.3213580846786499,real
09578e90-a9d1-5993-bb02-06d7e90b4b3d-TRN-RCT-Source-FIN.png,0,0.2726142704486847,real
096153a7-6735-5719-a039-9a937aca3e2e-TRN-EML-Source.png,0,0.8827527761459351,real
09cdce22-0996-5f95-89db-d421ac1ea632-TST-RCT-Source-CORD.png,0,0.012915214523673058,real
0a08bc2c-d48a-57fd-b0bd-e9a7e8c0b295-TRN-RCT-Source-FIN.png,0,0.3402012586593628,real
0a1d333d-adbd-5209-b624-6610a1e73722-TRN-RCT-Source-FIN.png,0,0.22051124274730682,real
0a798220-b9fb-5bf0-b2f6-fb3a9174e4ec-TST-RCT-Source.png,0,0.15462659299373627,real
0a907941-9c84-58f6-9560-dc9c1b10aabd-TRN-RCT-Source-FIN.png,0,0.5447124242782593,real
0abb1b31-5b92-5ca2-84f8-d8c90f6ba162-TRN-RCT-Source.png,0,0.055527571588754654,real
0ac1a5d2-d1a0-56e5-b444-c9c8024ddd39-TST-RCT-Source.png,0,0.3695073127746582,real
0acc83a0-e0d7-5afd-9cf2-cfcdeee1d81a-TRN-RCT-Source-FIN.png,0,0.0032170452177524567,real
0b453890-fd8d-565b-9e4b-12f987464e33-TRN-DOC-Source.png,0,0.3108454942703247,real
0b475a9d-8d48-547f-9c6a-f69bbcfde3de-TRN-RCT-Source-FIN.png,0,0.34383776783943176,real
0b780b0f-3cf0-5691-aac8-16243a8e4140-TRN-RCT-Source-CORD.png,0,0.04313972219824791,real
0bad17e1-64a9-5792-939c-3060b967b250-TST-RCT-Source-CORD.png,0,0.11609075218439102,real
0bf12abb-26f5-5f06-9040-3de7e44659f5-TRN-DOC-Source.png,0,0.0010172567563131452,real
0c2e4271-e7c5-51d7-8ffa-ea624965e0d5-TRN-EML-Source-RVLCDIP.png,0,0.833563506603241,real
0c690f77-42aa-5b43-87f5-ff0c6f41d244-TST-RCT-Source-CORD.png,0,0.06814205646514893,real
0c6a1605-bb64-51f8-a186-77a64475538e-TRN-EML-Source.png,0,0.6618091464042664,real
0c993a36-df8d-5535-87ea-33c83218e419-TRN-RCT-Source.png,0,0.8239360451698303,real
0ca43a05-f540-57e0-883c-35167f5335a1-TRN-RCT-Source.png,0,0.06414782255887985,real
0cb6d8e5-6358-5657-92eb-0eb6e4123ac8-TRN-RCT-Source-FIN.png,0,0.30002960562705994,real
0cd9fa08-8e13-5251-8607-59ffdcb43d4f-TST-EML-Source.png,0,0.631931722164154,real
0ce7c70b-753e-5618-973f-1f8d4eace52f-TRN-DOC-Source.png,0,0.10723938792943954,real
0cebcb07-d9fb-5fa3-8bea-c4d17c34954a-TRN-RCT-Source-CORD.png,0,0.005206519737839699,real
0cf8c874-290a-54ad-bc9b-651482594dae-TRN-EML-Source-RVLCDIP.png,0,0.5112278461456299,real
0cfa5337-01dd-5f40-9e03-cf587031e353-TST-RCT-Source-FIN.png,0,0.18965832889080048,real
0d22272a-8428-5776-a216-3a72bd73cf67-TRN-EML-Source-RVLCDIP.png,0,0.8679072260856628,real
0d520013-c135-5a17-98ad-48938c91feb2-TRN-EML-Source.png,0,0.6699867248535156,real
0d858978-e1c2-5680-85ca-38b59f7b09c6-TRN-EML-Source-RVLCDIP.png,0,0.7900485992431641,real
0d8fca47-d8ab-5142-a839-4be6d03ab2cf-TRN-RCT-Source-CORD.png,0,0.08429273217916489,real
0dc707b9-ccfd-556e-8586-60c7148730b0-TST-EML-Source.png,0,0.4138569235801697,real
0de85fba-ed3c-5fe1-a6bb-e73501b7ee96-TRN-EML-Source-RVLCDIP.png,0,0.7182890772819519,real
0deee76e-8778-5afd-8d04-01f5997bdc88-TRN-DOC-Source.png,0,0.30086594820022583,real
0e58d1c3-cdf2-5827-a61b-e980641886c7-TST-EML-Source.png,0,0.6681581139564514,real
0e62b951-41ad-5b60-b9fd-230017aa14d9-TRN-RCT-Source-FIN.png,0,0.012670209631323814,real
0e62f8db-13b5-5c5b-8171-1689f9b409a2-TST-EML-Source.png,0,0.8725345134735107,real
0e678948-6624-5c16-8762-3bf3d6f94706-TST-RCT-Source.png,0,0.21618373692035675,real
0e71cf5d-07f2-5d15-ab50-d52308397914-TRN-RCT-Source-FIN.png,0,0.9302566647529602,real
0e95f444-53db-5aea-93ec-a744a7f7f5ea-TRN-RCT-Source-FIN.png,0,0.6254663467407227,real
0ea27511-1752-5c5b-9f64-49dfadbe69a5-TST-RCT-Source.png,0,0.1065874844789505,real
0eaefb36-4d6c-52d5-a639-d02a9ba90c5b-TRN-DOC-Source.png,0,0.9496911764144897,real
0f2ca72c-0f44-5382-8343-20cd6ce0cfe0-TRN-RCT-Source-FIN.png,0,0.19294777512550354,real
0f4f8e31-5cfb-579b-bb4a-aa60d406cfe3-TRN-RCT-Source-FIN.png,0,0.26939621567726135,real
0f5a6363-f19a-5fcc-a2f3-00dbe95f4119-TST-DOC-Source.png,0,0.870131254196167,real
0f7a1ee2-4554-5859-a2f6-55a9d2deed32-TST-EML-Source.png,0,0.8769060969352722,real
0fd69cd7-0b6b-5c51-ad1d-7d1743f7663a-TRN-RCT-Source-FIN.png,0,0.16534005105495453,real
0ff95d83-0882-55ce-8a54-cd73c7726d11-TST-EML-Source.png,0,0.9355560541152954,real
